-1.5,5.4
-2.1,5.5
-2.7,5.4
-3.1,5.3
-3.3,5.1
-3.4,4.9
-3.3,4.7
-3.1,4.5
-2.7,4.3
-2.3,4.2
-1.9,4.1
-1.5,4.1
-1,4.1
-0.6,4.2
-0.2,4.3
0.1,4.4
0.4,4.5
0.7,4.6
0.9,4.7
1.1,4.8
1.3,4.8
1.5,4.9
1.7,5
2,5
2.3,5
2.7,5.1
3,5
3.4,5
3.7,4.9
3.9,4.8
4,4.6
4,4.4
3.9,4.1
3.5,3.8
3.1,3.5
2.5,3.1
1.9,2.7
1.2,2.1
0.6,1.6
0,1
-0.4,0.4
-0.8,-0.1
-1,-0.7
-1.1,-1.2
-1.2,-1.7
-1.2,-2.1
-1.2,-2.4
-1.2,-2.6
-1.1,-2.8
-1.1,-2.8
-1.1,-2.7
-1,-2.5
-0.9,-2.3
-0.6,-2.1
-0.3,-1.8
0.2,-1.6
0.7,-1.4
1.4,-1.2
2.1,-1
2.7,-0.8
3.4,-0.6
4,-0.5
4.4,-0.3
4.8,-0.1
5,0.2
5,0.4
5,0.7
4.8,1.1
4.6,1.5
4.3,2
3.9,2.5
3.5,2.9
3.2,3.3
3,3.5
2.7,3.6
2.5,3.5
2.2,3.3
1.9,3
1.5,2.6
1.2,2.2
0.8,1.8
0.4,1.3
0,0.9
-0.2,0.6
-0.4,0.4
-0.4,0.2
-0.2,0.2
0,0.2
0.3,0.3
0.7,0.4
1,0.6
1.2,0.7
1.4,0.7
1.6,0.6
1.7,0.5
1.8,0.2
1.9,-0.1
2,-0.5
2,-0.9
1.9,-1.3
1.9,-1.7
1.8,-2
1.6,-2.2
1.5,-2.2
1.3,-2.1
1.1,-1.8
0.9,-1.4
0.7,-0.8
0.5,-0.2
0.3,0.5
0,1.2
-0.2,2
-0.4,2.8
-0.5,3.5
-0.6,4.1
-0.7,4.7
-0.7,5
-0.7,5.3
-0.8,5.3
-1,5.3
-1.2,5.1
-1.5,4.8
-1.8,4.5
-2.1,4.2
-2.5,3.8
-2.9,3.4
-3.3,3
-3.7,2.6
-4.1,2.2
-4.5,1.8
-4.8,1.5
-5.1,1.2
-5.2,1.1
-5.2,1
-5.1,1.1
-4.9,1.3
-4.5,1.6
-4,1.9
-3.3,2.2
-2.6,2.5
-1.9,2.7
-1.2,2.8
-0.5,2.8
0.2,2.6
0.8,2.3
1.3,1.9
1.7,1.4
2.1,0.7
2.3,0
2.4,-0.9
2.4,-1.7
2.3,-2.6
2,-3.4
1.8,-4.1
1.5,-4.7
1.2,-5.1
0.9,-5.4
0.6,-5.5
0.3,-5.5
0,-5.5
-0.3,-5.3
-0.6,-5.2
-0.9,-5
-1.2,-4.8
-1.5,-4.7
-1.7,-4.5
-2,-4.4
-2.3,-4.4
-2.6,-4.3
-2.8,-4.3
-3.1,-4.1
-3.2,-4
-3.3,-3.8
-3.3,-3.5
-3.2,-3.2
-2.8,-2.8
-2.4,-2.3
-1.9,-1.8
-1.3,-1.2
-0.8,-0.6
-0.3,0.1
0.1,0.8
0.4,1.4
0.5,2
0.4,2.3
0.1,2.5
-0.3,2.5
-0.7,2.4
-1.1,2.3
-1.4,2.2
-1.6,2.1
-1.6,2.1
-1.5,2.2
-1.2,2.3
-0.8,2.5
-0.2,2.7
0.5,2.9
1.4,3.1
2.3,3.2
3.3,3.1
4.2,3
5,2.7
5.6,2.3
6,1.8
6.4,1.2
6.6,0.5
6.7,-0.3
6.7,-1.1
6.6,-1.9
6.3,-2.7
5.8,-3.5
5.2,-4.2
4.5,-4.7
3.7,-5.1
2.8,-5.4
2,-5.4
1.2,-5.3
0.5,-5.1
-0.1,-4.8
-0.7,-4.5
-1.2,-4.1
-1.5,-3.6
-1.7,-3.2
-1.8,-2.8
-1.7,-2.3
-1.5,-1.9
-1.2,-1.4
-0.8,-0.9
-0.3,-0.3
0.3,0.5
0.9,1.3
1.7,2.1
2.6,3.1
3.6,4
4.6,4.8
5.7,5.5
6.7,6
7.5,6.4
8.2,6.6
8.6,6.7
8.7,6.5
8.5,6.2
8.1,5.8
7.4,5.2
6.6,4.7
5.7,4.1
4.7,3.6
3.8,3.1
2.9,2.6
2.1,2.2
1.4,1.9
0.8,1.6
0.2,1.4
-0.2,1.3
-0.6,1.3
-0.9,1.3
-1.1,1.5
-1.2,1.8
-1.2,2.2
-1.1,2.7
-1,3.3
-0.8,4
-0.6,4.7
-0.5,5.4
-0.3,6
-0.2,6.5
0,6.8
0.3,7
0.6,7.1
1,7
1.5,6.8
1.9,6.5
2.4,6.1
2.8,5.8
3.2,5.6
3.5,5.5
3.8,5.6
3.9,5.7
3.9,5.9
3.7,6.1
3.2,6.2
2.5,6.3
1.6,6.2
0.6,6.1
-0.4,5.9
-1.5,5.6
-2.5,5.2
-3.4,4.7
-4.2,4.1
-4.9,3.5
-5.4,2.9
-5.8,2.4
-6.1,1.9
-6.4,1.5
-6.5,1.1
-6.6,0.8
-6.5,0.5
-6.3,0.3
-6.1,0.1
-5.7,-0.1
-5.3,-0.3
-4.9,-0.5
-4.5,-0.8
-4.1,-1.1
-3.8,-1.5
-3.6,-1.9
-3.5,-2.3
-3.4,-2.7
-3.5,-3
-3.6,-3.3
-3.7,-3.5
-3.8,-3.6
-3.9,-3.6
-3.9,-3.5
-3.9,-3.4
-3.7,-3.1
-3.4,-2.7
-3.1,-2.3
-2.6,-1.8
-2.1,-1.3
-1.6,-0.8
-1.2,-0.3
-0.8,0.2
-0.4,0.8
-0.1,1.3
0.2,1.7
0.5,2.1
0.7,2.3
0.9,2.5
1,2.6
1.1,2.5
1,2.4
0.9,2.1
0.6,1.7
0.3,1.3
-0.2,0.7
-0.8,0.2
-1.4,-0.5
-2,-1.1
-2.5,-1.8
-2.9,-2.3
-3.1,-2.8
-3.1,-3.2
-3,-3.4
-2.7,-3.5
-2.3,-3.4
-1.9,-3.2
-1.4,-2.8
-0.8,-2.3
-0.3,-1.7
0.3,-1.1
0.9,-0.5
1.4,0.1
1.9,0.7
2.2,1.2
2.4,1.5
2.6,1.8
2.7,2.1
2.7,2.2
2.8,2.2
3,2
3.1,1.8
3.3,1.4
3.5,0.8
3.6,0.2
3.7,-0.5
3.8,-1.2
3.7,-1.9
3.4,-2.6
3,-3.3
2.6,-3.9
2,-4.5
1.3,-5
0.6,-5.4
0,-5.8
-0.7,-6.1
-1.3,-6.2
-1.8,-6.2
-2.3,-6.1
-2.6,-5.9
-2.9,-5.6
-3,-5.3
-3.1,-5
-3.2,-4.8
-3.1,-4.6
-3,-4.6
-2.9,-4.7
-2.7,-4.9
-2.3,-5.1
-1.9,-5.4
-1.4,-5.6
-0.9,-5.9
-0.3,-6
0.3,-6.2
0.8,-6.4
1.2,-6.7
1.5,-7
1.8,-7.4
1.8,-7.9
1.7,-8.6
1.4,-9.3
0.9,-10.4
0.1,-12
-1,-14.3
-2.2,-17.4
-3.6,-21.5
-5.1,-26.8
-6.6,-33.5
-8.3,-41.6
-10.1,-51.1
-12.1,-62
-14.4,-74.2
-17,-87.5
-20.2,-101.7
-23.9,-116.6
-28,-131.7
-32.4,-146.7
-36.9,-161.2
-41.5,-175
-46,-187.8
-50.4,-199.1
-54.5,-208.9
-58.3,-216.8
-61.8,-222.8
-64.9,-226.7
-67.5,-228.3
-69.8,-227.6
-71.5,-224.7
-72.8,-219.8
-73.7,-213
-74.1,-204.5
-74.1,-194.5
-73.6,-183.2
-72.6,-170.7
-71.2,-157.3
-69.4,-142.9
-67.1,-127.7
-64.3,-111.8
-61.1,-95.3
-57.5,-78.4
-53.6,-61.2
-49.4,-43.8
-45,-26.6
-40.5,-9.6
-35.9,7.1
-31.3,23.2
-26.6,38.8
-21.9,53.7
-17.1,68
-12.2,81.5
-7.4,94.1
-2.5,105.8
2.3,116.7
7,126.9
11.6,136.3
15.9,145.2
20,153.6
24,161.4
27.8,168.8
31.5,175.8
35,182.4
38.4,188.7
41.8,194.6
45.1,200.3
48.3,205.6
51.4,210.5
54.3,215
57.2,219.1
59.9,222.7
62.4,225.8
64.9,228.3
67.3,230.5
69.5,232.2
71.8,233.6
73.9,234.5
76,234.9
78.1,234.7
80,234.1
81.8,233.1
83.4,231.7
84.9,230
86.3,228
87.4,225.9
88.5,223.6
89.3,221.2
90.1,218.7
90.7,216.1
91.2,213.5
91.5,210.7
91.7,207.7
91.7,204.5
91.6,201
91.3,197.2
90.9,193.2
90.3,188.8
89.5,184
88.5,179
87.3,173.7
85.9,168.1
84.3,162.3
