3.5,-0.1
4,0.5
4.5,1.2
4.9,1.9
5.2,2.7
5.3,3.3
5.3,4
5.2,4.4
4.9,4.8
4.6,5
4.1,5.1
3.6,5
3.1,4.7
2.5,4.4
2,3.9
1.5,3.3
1,2.7
0.6,2.1
0.1,1.4
-0.4,0.7
-0.8,0
-1.3,-0.7
-1.8,-1.4
-2.3,-2
-2.9,-2.6
-3.5,-3.2
-4.1,-3.7
-4.6,-4.1
-5.1,-4.5
-5.5,-4.8
-5.9,-5
-6.2,-5.1
-6.3,-5.2
-6.3,-5.1
-6.1,-4.8
-5.8,-4.5
-5.2,-3.9
-4.5,-3.3
-3.7,-2.5
-2.7,-1.7
-1.6,-0.9
-0.6,-0.1
0.5,0.6
1.4,1.2
2.2,1.7
2.9,2
3.4,2.2
3.7,2.3
3.6,2.2
3.4,1.9
2.9,1.6
2.3,1.1
1.5,0.6
0.8,0.1
0,-0.5
-0.6,-1
-1.2,-1.4
-1.6,-1.7
-2,-1.9
-2.2,-2
-2.3,-2.1
-2.4,-2.2
-2.4,-2.3
-2.4,-2.3
-2.2,-2.3
-2,-2.3
-1.7,-2.2
-1.3,-2.1
-0.9,-1.9
-0.4,-1.8
0,-1.7
0.4,-1.7
0.7,-1.7
1,-1.8
1.2,-1.9
1.4,-2
1.6,-2
1.7,-2
1.8,-1.9
1.7,-1.8
1.7,-1.6
1.6,-1.3
1.5,-1
1.4,-0.6
1.3,-0.2
1.2,0.2
1,0.6
0.8,1
0.5,1.4
0.2,1.7
-0.3,1.9
-0.7,2
-1.2,1.9
-1.7,1.7
-2.3,1.5
-2.8,1.1
-3.3,0.8
-3.7,0.4
-4.1,0
-4.5,-0.2
-4.8,-0.4
-5.1,-0.6
-5.2,-0.6
-5.1,-0.6
-5,-0.6
-4.7,-0.5
-4.4,-0.4
-4,-0.3
-3.5,-0.3
-3.1,-0.2
-2.7,0
-2.3,0.1
-1.9,0.3
-1.5,0.4
-1.1,0.5
-0.7,0.5
-0.3,0.5
0,0.4
0.4,0.3
0.8,0.1
1.1,-0.1
1.4,-0.2
1.6,-0.4
1.8,-0.5
1.9,-0.6
2,-0.7
2,-0.8
2,-0.9
1.8,-1
1.6,-1
1.3,-1
1,-0.9
0.7,-0.8
0.6,-0.6
0.5,-0.5
0.5,-0.3
0.6,0
0.7,0.1
0.8,0.3
0.8,0.5
0.8,0.6
0.8,0.7
0.7,0.8
0.5,0.9
0.3,1
0.2,1.1
0,1.2
-0.1,1.3
-0.2,1.3
-0.2,1.3
-0.2,1.3
0,1.2
0.1,1.1
0.3,1
0.6,0.9
0.8,0.9
1,0.9
1.2,0.9
1.3,1
1.3,1.1
1.2,1.3
1.1,1.4
0.9,1.4
0.6,1.4
0.3,1.3
-0.1,1.2
-0.5,1
-0.9,0.8
-1.2,0.6
-1.5,0.4
-1.8,0.1
-2,-0.3
-2.2,-0.8
-2.3,-1.4
-2.4,-2.1
-2.5,-2.8
-2.6,-3.6
-2.7,-4.3
-2.7,-5
-2.7,-5.6
-2.6,-6.2
-2.5,-6.5
-2.2,-6.8
-2,-6.9
-1.6,-6.8
-1.3,-6.6
-0.8,-6.2
-0.4,-5.7
-0.1,-5
0.3,-4.3
0.6,-3.5
0.8,-2.6
1.1,-1.8
1.3,-1
1.5,-0.3
1.7,0.5
1.8,1.2
1.9,1.8
2,2.4
2,2.8
