-2.7,5
-2.3,4.7
-1.9,4.3
-1.5,3.9
-1.1,3.5
-0.8,3.2
-0.4,2.8
-0.1,2.6
0.3,2.6
0.6,2.8
0.9,3.1
1.3,3.5
1.6,3.8
1.9,4.1
2.2,4.2
2.4,4.3
2.7,4.4
2.9,4.3
3.1,4.2
3.3,4
3.5,3.7
3.6,3.5
3.7,3.1
3.8,2.7
3.8,2.3
3.8,1.9
3.8,1.5
3.8,1.2
3.9,0.9
4,0.6
4,0.3
4.1,0.1
4.2,-0.1
4.3,-0.2
4.3,-0.3
4.4,-0.4
4.4,-0.4
4.3,-0.4
4.3,-0.4
4.4,-0.4
4.5,-0.4
4.7,-0.4
4.9,-0.5
5.1,-0.6
5.3,-0.7
5.4,-0.7
5.5,-0.6
5.5,-0.4
5.5,-0.2
5.4,0
5.2,0.1
5.1,0.1
4.9,0.1
4.7,0.1
4.4,0.1
4.2,0.2
3.9,0.3
3.6,0.5
3.2,0.7
2.8,0.9
2.3,1.2
1.7,1.5
1.1,1.9
0.4,2.2
-0.3,2.5
-1.1,2.7
-1.9,2.8
-2.6,2.7
-3.2,2.5
-3.7,2.3
-4.1,2.1
-4.5,1.8
-4.8,1.6
-5.2,1.4
-5.6,1.1
-6.1,0.9
-6.6,0.6
-7,0.3
-7.4,0
-7.6,-0.2
-7.6,-0.4
-7.2,-0.6
-6.6,-0.6
-5.7,-0.6
-4.6,-0.4
-3.4,-0.3
-2,0
-0.6,0.3
0.9,0.7
2.2,1
3.4,1.4
4.5,1.7
5.4,2
6.2,2.2
6.8,2.4
7.3,2.5
7.8,2.5
8.1,2.4
8.5,2.3
8.7,2.2
9,2.1
9.1,1.9
9.2,1.8
9.1,1.7
8.9,1.5
8.6,1.3
8.2,1.1
7.6,1
6.9,0.9
6.2,0.9
5.5,0.9
4.8,1
4.2,1
3.6,1
3.1,1
2.7,0.9
2.3,0.7
2,0.4
1.8,0
1.6,-0.3
1.5,-0.7
1.5,-1
1.6,-1.1
1.8,-1.2
1.9,-1.1
2.1,-0.8
2.3,-0.4
2.4,0
2.5,0.5
2.5,0.9
2.5,1.3
2.5,1.5
2.3,1.7
2.2,1.8
2.1,1.9
2,2
2,2
2,2
2.2,1.9
2.5,1.7
3,1.5
3.5,1.2
3.9,0.9
4.4,0.6
4.7,0.2
4.9,-0.1
4.9,-0.4
4.8,-0.8
4.6,-1.1
4.2,-1.5
3.7,-1.8
3.2,-2
2.6,-2.2
1.9,-2.3
1.3,-2.3
0.6,-2.3
-0.1,-2.2
-0.7,-2.2
-1.3,-2.1
-1.9,-1.9
-2.5,-1.8
-3.1,-1.7
-3.6,-1.7
-4.1,-1.7
-4.5,-1.7
-4.9,-1.7
-5.3,-1.9
-5.8,-2.1
-6.2,-2.3
-6.6,-2.7
-7.1,-3
-7.5,-3.4
-7.8,-3.7
-8,-4
-8,-4.3
-7.8,-4.6
-7.3,-4.8
-6.4,-4.9
-5.2,-5
-3.7,-4.9
-2,-4.6
0,-4.1
2.3,-3.4
4.9,-2.4
7.9,-1.1
11.2,0.7
14.9,3
18.9,5.8
23.1,9.1
27.5,13
32,17.2
36.5,21.9
41,27
45.4,32.2
49.7,37.6
53.7,43
57.6,48.3
61,53.4
64,58.2
66.4,62.6
68.1,66.7
69.2,70.5
69.9,74.1
70.1,77.4
70,80.5
69.4,83.3
68.2,85.8
66.6,87.9
64.5,89.6
62.1,90.9
59.3,91.7
56.4,92.2
53.5,92.1
50.5,91.7
47.5,91
44.4,89.8
41.3,88.3
38.2,86.5
35,84.4
31.7,82
28.3,79.4
25,76.5
21.6,73.5
18.2,70.2
14.6,66.7
11,63
7.2,59
3.2,54.8
-1,50.5
-5.2,45.9
-9.3,41.3
-13.3,36.5
-17.1,31.7
-20.7,26.9
-24.3,22.1
-27.8,17.4
-31.2,12.7
-34.7,8
-38.2,3.5
-41.6,-0.9
-44.9,-5.3
-48.1,-9.5
-51.1,-13.8
-54,-18.2
-56.8,-22.7
-59.6,-27.3
-62.5,-32
-65.4,-36.8
-68.2,-41.5
-71,-46.1
-73.6,-50.6
-76,-54.9
-78.1,-59
-80,-62.9
-81.5,-66.7
-82.9,-70.5
-84.1,-74.4
-85.1,-78.4
-86,-82.5
-86.8,-86.7
-87.5,-91
-88.2,-95.4
-89,-99.7
-89.8,-104
-90.8,-108.1
-91.8,-112.1
-92.8,-115.9
-93.9,-119.4
-94.7,-122.8
-95.3,-126
-95.6,-129
-95.5,-131.7
-95,-134.2
-94.2,-136.4
-93,-138.3
-91.7,-139.9
-90.1,-141.2
-88.4,-142.2
-86.6,-142.8
-84.7,-143.2
