3.6,4.8
4.3,4.8
4.8,4.7
5.3,4.7
5.6,4.7
5.9,4.8
6.1,4.9
6.3,5.1
6.5,5.3
6.7,5.5
6.9,5.6
7,5.7
7.2,5.7
7.2,5.7
7.2,5.6
7.2,5.6
7.1,5.6
7,5.6
6.9,5.7
6.9,6
6.9,6.3
6.9,6.8
7,7.2
7.2,7.7
7.5,8.1
7.8,8.3
8.2,8.4
8.6,8.4
9,8.4
9.5,8.2
9.9,8.1
10.3,7.9
10.6,7.7
10.8,7.4
10.8,7.1
10.7,6.7
10.3,6.3
9.8,5.8
8.9,5.2
8,4.6
6.9,4
5.7,3.4
4.7,2.8
3.6,2.2
2.7,1.6
1.9,1.1
1.2,0.6
0.6,0.3
0.3,0
0.2,-0.1
0.2,-0.1
0.4,0
0.8,0.2
1.1,0.4
1.5,0.8
1.8,1.3
2.1,1.8
2.4,2.3
2.6,2.9
2.8,3.4
3,3.7
3.2,4
3.4,4.1
3.6,4.1
3.8,4
3.9,3.9
4.2,3.7
4.4,3.6
4.8,3.5
5.2,3.4
5.6,3.4
6.1,3.4
6.5,3.4
6.9,3.5
7.3,3.5
7.7,3.5
7.9,3.6
8.2,3.6
8.3,3.5
8.4,3.5
8.4,3.5
8.3,3.5
8.2,3.4
8,3.3
7.8,3.2
7.6,3.1
7.5,3.1
7.4,3.1
7.4,3.2
7.6,3.5
7.8,3.9
8.2,4.4
8.7,5.1
9.2,5.8
9.8,6.5
10.2,7.1
10.6,7.8
10.8,8.5
10.9,9.1
10.8,9.8
10.5,10.3
10,10.8
9.5,11.1
8.8,11.3
8.2,11.4
7.5,11.4
6.9,11.4
6.3,11.2
5.9,11.1
5.5,10.8
5.1,10.5
4.8,10
4.4,9.5
4.1,8.8
3.7,8
3.2,7.1
2.7,6.1
2.2,5.1
1.7,3.9
1.2,2.8
0.7,1.6
0.3,0.4
-0.1,-0.7
-0.4,-1.8
-0.7,-2.8
-1,-3.7
-1.3,-4.4
-1.7,-5
-2.2,-5.5
-2.8,-5.8
-3.5,-6
-4.2,-6
-4.8,-5.9
-5.4,-5.7
-5.9,-5.3
-6.3,-4.9
-6.6,-4.5
-6.9,-4.2
-7.3,-3.9
-7.6,-3.7
-7.8,-3.6
-8,-3.5
-8.1,-3.5
