4.1,0.8
3.7,0.4
3.2,-0.2
2.8,-0.7
2.4,-1.1
1.9,-1.5
1.5,-1.8
1,-2
0.6,-2.1
0.2,-2.1
-0.1,-2
-0.4,-1.8
-0.6,-1.5
-0.7,-1.2
-0.8,-0.7
-0.8,-0.3
-0.7,0.2
-0.5,0.7
-0.3,1.2
0.1,1.7
0.5,2.3
1,2.9
1.5,3.5
2,3.9
2.6,4.3
3.1,4.4
3.5,4.4
3.9,4.2
4.2,3.8
4.4,3.3
4.4,2.7
4.2,2
3.8,1.4
3.2,0.9
2.6,0.5
1.8,0.2
1,-0.1
0.2,-0.2
-0.7,-0.4
-1.5,-0.6
-2.2,-0.7
-2.9,-0.8
-3.5,-0.9
-4.1,-0.9
-4.5,-0.9
-4.8,-0.8
-4.9,-0.7
-4.9,-0.6
-4.7,-0.4
-4.4,-0.2
-4,0.1
-3.5,0.4
-2.9,0.7
-2.4,1
-1.9,1.2
-1.5,1.5
-1.3,1.6
-1.2,1.7
-1.3,1.6
-1.4,1.4
-1.6,1.1
-1.9,0.8
-2.2,0.4
-2.5,0
-2.8,-0.3
-3,-0.7
-3,-1
-3,-1.4
-2.8,-1.7
-2.5,-1.8
-2.1,-1.9
-1.6,-1.9
-1.2,-1.8
-0.6,-1.5
-0.1,-1.2
0.4,-0.8
0.9,-0.4
1.3,-0.1
1.7,0.3
2,0.6
2.3,0.9
2.4,1.1
2.5,1.3
2.5,1.5
2.5,1.7
2.4,1.8
2.2,1.9
2,1.9
1.8,1.8
1.5,1.6
1.2,1.3
0.9,0.9
0.5,0.4
0.1,-0.3
-0.2,-1
-0.6,-1.9
-0.9,-2.8
-1.2,-3.6
-1.5,-4.4
-1.8,-5
-2.1,-5.5
-2.3,-5.7
-2.4,-5.6
-2.3,-5.2
-2.2,-4.7
-1.9,-4
-1.7,-3.2
-1.4,-2.3
-1.2,-1.3
-1,-0.4
-0.8,0.5
-0.8,1.4
-0.8,2.1
-0.9,2.8
-1,3.4
-1.1,3.8
-1.1,4
-1.1,4.2
-1.2,4.1
-1.2,3.8
-1.2,3.3
-1.3,2.6
-1.5,1.7
-1.7,0.8
-2,-0.2
-2.2,-1.2
-2.5,-2.1
-2.7,-2.9
-2.9,-3.6
-3.1,-4.1
-3.3,-4.6
-3.5,-4.8
-3.6,-5
-3.8,-5
-3.9,-4.9
-4,-4.6
-4,-4.4
-4.1,-4
-4.1,-3.7
-4.1,-3.3
-4.2,-3
-4.3,-2.7
-4.5,-2.4
-4.8,-2.2
-5.3,-2.1
-5.9,-2.1
-6.7,-2.4
-7.7,-2.8
-8.7,-3.4
-9.6,-4.2
-10.3,-5.3
-10.8,-6.8
-11,-8.7
-11.1,-11.4
-11.2,-14.9
-11.5,-19.3
-12.1,-24.7
-13,-31
-14.3,-38.3
-16.1,-46.6
-18.4,-55.9
-21.2,-66.1
-24.3,-76.8
-27.6,-87.9
-30.9,-98.8
-34.2,-109.2
-37.1,-118.5
-39.8,-126.4
-42,-132.5
-43.6,-136.5
-44.6,-138
-44.9,-137.1
-44.3,-133.6
-42.9,-127.8
-40.8,-119.9
-38.1,-110
-34.7,-98.5
-30.8,-85.8
-26.7,-72.3
-22.3,-58.3
-17.8,-44.3
-13.4,-30.6
-9,-17.6
-4.8,-5.6
-0.9,5.2
2.7,14.8
6.1,23.1
9,30.2
11.7,36.2
14.2,41.4
16.4,46
18.5,50.3
20.6,54.5
22.6,58.8
24.7,63.4
26.9,68.3
29.1,73.7
31.4,79.7
33.7,86.2
36,93.1
38.2,100.5
40.2,108
42.1,115.7
43.8,123.3
45.4,130.6
47,137.6
48.6,144
50.1,149.9
51.7,155.1
53.1,159.6
54.5,163.1
55.6,165.7
56.6,167.5
57.4,168.4
58,168.4
58.4,167.6
58.6,165.9
58.5,163.6
58.2,160.5
57.7,156.9
57.1,152.7
56.2,148.1
55.2,143.2
54,138
52.6,132.6
51.1,127
49.3,121.4
47.4,115.8
45.3,110.2
43.1,104.6
40.8,99.2
38.4,93.9
35.9,88.7
33.5,83.5
31,78.3
28.5,73.1
25.9,67.8
23.4,62.4
21,57
18.6,51.6
16.4,46.1
14.2,40.7
12.2,35.4
10.2,30.2
8.4,25.1
6.7,20.1
5.1,15.2
3.6,10.4
2.2,5.6
0.8,0.8
-0.4,-4
-1.6,-8.8
-2.8,-13.7
-3.9,-18.5
-5.1,-23.2
-6.2,-27.9
-7.2,-32.4
-8.3,-36.8
-9.5,-40.9
-10.7,-44.8
-12,-48.4
-13.2,-51.8
-14.5,-55
-15.7,-57.9
-16.8,-60.5
-17.8,-62.8
-18.8,-64.9
-19.7,-66.7
-20.4,-68.2
-21.1,-69.5
-21.6,-70.5
-22.1,-71.4
-22.6,-72.3
-23.1,-73.1
-23.5,-73.9
-23.8,-74.8
-24.2,-75.8
-24.6,-76.8
-24.9,-77.8
-25.4,-78.9
-25.9,-80
-26.4,-81.1
-27,-82.3
-27.6,-83.5
-28.2,-84.7
-28.8,-85.9
-29.3,-87
-29.8,-88.2
-30.2,-89.2
-30.5,-90.2
-30.7,-91.1
-30.8,-91.7
-30.8,-92.2
-30.8,-92.6
-30.7,-92.6
-30.6,-92.5
-30.4,-92.2
-30.3,-91.5
-30.1,-90.7
-29.9,-89.6
-29.6,-88.3
-29.4,-86.9
-29.1,-85.4
-28.9,-84
-28.6,-82.4
-28.4,-80.9
-28.1,-79.3
-27.8,-77.7
-27.6,-76.1
-27.2,-74.7
-26.9,-73.3
-26.4,-72
-25.9,-70.8
-25.3,-69.7
-24.6,-68.7
-24,-67.8
-23.4,-67
-22.8,-66.1
-22.3,-65.2
-21.9,-64.2
-21.6,-63
-21.3,-61.7
-21.2,-60.3
-21.1,-58.7
-21.1,-57.1
-21.1,-55.3
-21.1,-53.4
-21.1,-51.4
-21,-49.3
-20.9,-47.1
-20.7,-44.9
-20.4,-42.6
-19.9,-40.3
-19.3,-38
-18.6,-35.7
-17.7,-33.4
-16.6,-31.2
-15.4,-29.1
-14.2,-27.2
-12.9,-25.3
-11.6,-23.5
-10.4,-21.8
-9.3,-20.1
-8.4,-18.5
-7.6,-16.8
-7,-15.1
-6.4,-13.4
-6,-11.6
-5.7,-9.7
-5.5,-7.8
-5.2,-5.9
-4.9,-4
-4.5,-2.2
-4,-0.3
-3.5,1.4
-2.8,3.2
-2.2,4.8
-1.5,6.4
-0.9,7.9
-0.4,9.3
0,10.6
0.4,11.7
0.7,12.7
1,13.4
1.4,13.9
1.9,14.2
2.5,14.5
3.1,14.7
3.8,14.9
4.5,15.2
5.3,15.4
6,15.8
6.6,16.2
7.2,16.6
7.6,17.1
7.9,17.7
