-4.1,-5
-3.8,-5.4
-3.5,-5.9
-3,-6.3
-2.5,-6.8
-1.9,-7.2
-1.2,-7.5
-0.5,-7.8
0.2,-8.1
0.8,-8.2
1.5,-8.3
2.1,-8.3
2.7,-8
3.3,-7.7
3.9,-7.2
4.4,-6.7
4.9,-6.3
5.3,-5.9
5.6,-5.5
6,-5.2
6.3,-4.9
6.8,-4.4
7.3,-4
7.8,-3.5
8.3,-3
8.7,-2.5
9,-2.1
9.1,-1.9
9.1,-1.7
8.7,-1.6
8.2,-1.6
7.5,-1.6
6.7,-1.8
5.9,-2.1
5,-2.4
4.2,-2.9
3.4,-3.3
2.9,-3.8
2.5,-4.2
2.3,-4.6
2.4,-5
2.7,-5.4
3.2,-5.6
4,-5.7
4.9,-5.7
5.8,-5.7
6.7,-5.6
7.4,-5.4
7.9,-5.2
8.2,-5
8.2,-4.7
8,-4.4
7.7,-4
7.4,-3.7
7.2,-3.3
7.2,-2.9
7.8,-2.3
8.9,-1.6
10.8,-0.7
13.4,0.4
16.8,1.7
21.1,3.1
26.1,4.6
32,6.2
38.5,7.8
45.6,9.4
53.1,10.9
60.9,12.3
68.8,13.6
76.7,14.7
84.3,15.6
91.6,16.4
98.2,16.9
104.1,17.2
109.1,17.4
113.2,17.4
116.3,17.2
118.5,17
119.8,16.7
120.4,16.3
120.3,16
119.5,15.7
118.3,15.5
116.4,15.3
114.1,15.2
111.4,15.2
108.3,15.3
104.9,15.5
101.3,15.9
97.5,16.5
93.5,17.3
89.5,18.3
85.3,19.4
81.1,20.5
76.8,21.7
72.3,22.9
67.8,24.1
63.2,25.4
58.6,26.6
53.8,27.8
48.9,29
43.8,30.1
38.5,31.1
32.9,32.1
27.1,32.8
21,33.3
14.5,33.6
7.7,33.6
0.5,33.3
-6.9,32.7
-14.5,31.9
-22,31
-29.4,30
-36.7,29
-43.8,28
-50.7,27.1
-57.4,26.2
-63.8,25.4
-70.1,24.7
-76.1,24
-82,23.3
-87.7,22.5
-93.3,21.7
-98.8,20.7
-104.1,19.5
-109.4,18.2
-114.4,16.8
-119.3,15.2
-124,13.5
-128.4,11.7
-132.7,9.7
-136.8,7.7
-140.7,5.5
-144.4,3.3
-148,1.1
-151.4,-1
-154.6,-3.1
-157.6,-5.1
-160.5,-7.1
-163.3,-9
-166,-10.7
-168.5,-12.4
-170.8,-14.1
-172.8,-15.8
-174.5,-17.5
-175.9,-19.3
-176.9,-21.1
-177.6,-23
-177.9,-24.9
-177.8,-26.9
-177.3,-28.9
-176.4,-30.9
-175.1,-32.7
-173.5,-34.5
-171.5,-36.1
-169.3,-37.5
-166.9,-38.7
-164.2,-39.8
-161.3,-40.8
-158.2,-41.6
-154.9,-42.5
-151.6,-43.3
-148.1,-44
-144.6,-44.8
-141.2,-45.6
-137.8,-46.4
-134.6,-47.2
-131.4,-48.1
-128.2,-48.8
-125.1,-49.5
-121.8,-50.1
-118.5,-50.6
-115,-50.9
-111.2,-51.1
-107.2,-51.2
-102.9,-51.1
-98.5,-50.9
-93.8,-50.6
-89,-50.2
-84.2,-49.8
-79.4,-49.3
-74.7,-48.7
-70.1,-48.1
-65.7,-47.5
-61.4,-46.7
-57.1,-46
-52.9,-45.2
