3.1,4.5
2.5,5.1
1.9,5.6
1.4,6
0.8,6.3
0.2,6.5
-0.3,6.6
-0.7,6.5
-1.1,6.2
-1.4,5.8
-1.6,5.3
-1.7,4.7
-1.7,4.1
-1.6,3.4
-1.4,2.9
-1.2,2.3
-0.8,1.9
-0.5,1.6
-0.1,1.4
0.2,1.3
0.5,1.3
0.7,1.3
0.9,1.2
1,1.1
1.2,0.9
1.3,0.6
1.5,0.3
1.6,-0.1
1.7,-0.5
1.7,-1
1.6,-1.5
1.4,-2.1
1,-2.6
0.6,-3.2
0.1,-3.9
-0.4,-4.4
-1,-5
-1.7,-5.4
-2.4,-5.8
-3,-6
-3.6,-6.2
-4.2,-6.2
-4.7,-6.2
-5.2,-6
-5.5,-5.7
-5.6,-5.4
-5.7,-5.1
-5.7,-4.7
-5.6,-4.4
-5.4,-4.1
-5,-3.7
-4.6,-3.4
-4.2,-3
-3.6,-2.7
-3,-2.3
-2.5,-2
-2,-1.8
-1.6,-1.5
-1.3,-1.3
-1,-1.1
-0.9,-0.8
-0.8,-0.6
-0.8,-0.5
-0.9,-0.4
-1.2,-0.4
-1.5,-0.5
-1.9,-0.7
-2.3,-1
-2.6,-1.4
-2.9,-1.9
-3,-2.3
-2.9,-2.6
-2.7,-2.8
-2.3,-2.8
-1.7,-2.6
-1.1,-2.2
-0.4,-1.7
0.3,-1
0.9,-0.1
1.4,0.7
1.9,1.6
2.3,2.5
2.6,3.3
2.8,4
2.9,4.6
2.9,5
2.8,5.3
2.6,5.5
2.2,5.4
1.7,5.1
1.1,4.7
0.4,4.2
-0.5,3.5
-1.3,2.9
-2.1,2.3
-2.8,1.8
-3.2,1.4
-3.4,1.2
-3.3,1.2
-3,1.5
-2.6,1.9
-1.9,2.5
-1.1,3.2
-0.2,3.9
0.7,4.6
1.6,5.4
2.5,6.2
3.3,7
4,7.7
4.5,8.3
4.9,8.8
5.1,9
5.2,9.1
5.1,8.9
4.9,8.5
4.5,8
4.1,7.3
3.7,6.6
3.2,5.8
2.6,5.1
2.1,4.4
1.5,3.8
0.9,3.3
0.3,3
-0.2,2.8
-0.7,2.8
-1,2.7
-1.3,2.7
-1.5,2.7
-1.6,2.6
-1.8,2.5
-2,2.3
-2.2,2
-2.3,1.7
-2.4,1.4
-2.3,1
-2.2,0.6
-2,0.3
-1.7,-0.1
-1.2,-0.3
-0.6,-0.5
0,-0.6
0.8,-0.6
1.6,-0.5
2.4,-0.3
3.1,-0.2
3.7,-0.1
4.2,-0.1
4.6,-0.1
4.8,-0.1
4.8,-0.1
4.7,-0.2
4.5,-0.3
4.1,-0.5
3.5,-0.8
2.9,-1.3
2.2,-1.8
1.5,-2.4
0.7,-3.1
0,-3.7
-0.6,-4.3
-1.2,-4.8
-1.7,-5.1
-2.1,-5.3
-2.4,-5.3
-2.6,-5.1
-2.7,-4.8
-2.7,-4.3
-2.6,-3.8
-2.5,-3.1
-2.4,-2.5
-2.2,-1.9
-2.1,-1.5
-2.1,-1.2
-2,-1
-1.8,-0.9
-1.7,-1
-1.5,-1
-1.2,-1.1
-1.1,-1.3
-0.9,-1.4
-0.8,-1.6
-0.8,-1.7
-0.7,-1.9
-0.8,-2
-0.9,-2.1
-1.1,-2.2
-1.3,-2.3
-1.6,-2.6
-1.9,-3
-2.2,-3.7
-2.5,-4.5
-2.7,-5.5
-2.8,-6.6
-2.7,-7.7
-2.6,-8.9
-2.4,-10
-2.2,-11.1
-2,-11.9
-1.7,-12.5
-1.5,-12.8
-1.4,-12.8
-1.3,-12.4
-1.3,-11.9
-1.4,-11.1
-1.5,-10.3
-1.7,-9.3
-1.9,-8.4
-2.1,-7.4
-2.1,-6.5
-2.1,-5.7
-2.1,-4.9
-1.9,-4.2
-1.6,-3.7
-1.3,-3.2
-0.9,-2.9
-0.4,-2.7
0,-2.6
0.5,-2.5
0.9,-2.3
1.4,-2.1
1.8,-1.8
2.3,-1.3
2.6,-0.7
2.9,0
3.2,0.8
3.5,1.7
3.6,2.6
3.8,3.5
3.9,4.4
4,5.3
