-2.9,-0.7
-2.3,-0.6
-1.6,-0.3
-0.8,-0.1
0,0.3
1,0.7
1.9,1.2
2.9,1.9
3.8,2.5
4.5,3
5.1,3.5
5.4,3.8
5.4,4
5.2,4.1
4.7,4.1
4,4
3.2,3.9
2.3,3.8
1.3,3.7
0.4,3.6
-0.4,3.4
-1.1,3.2
-1.6,2.9
-1.9,2.5
-2,2.2
-1.9,1.8
-1.5,1.5
-1.1,1.3
-0.6,1.2
0,1.2
0.5,1.2
1,1.2
1.3,1.2
1.5,1.2
1.5,1.2
1.4,1.2
1.1,1.2
0.6,1.1
0,1
-0.7,0.8
-1.5,0.5
-2.3,0.1
-3,-0.3
-3.7,-0.8
-4.1,-1.2
-4.4,-1.5
-4.5,-1.8
-4.5,-1.9
-4.5,-2
-4.3,-2
-4.2,-2
-4,-1.9
-3.8,-1.7
-3.6,-1.5
-3.4,-1.2
-3.3,-0.9
-3.2,-0.5
-3.1,-0.1
-3,0.2
-3,0.6
-2.9,0.9
-2.9,1.1
-2.8,1.2
-2.6,1.1
-2.3,0.9
-2,0.5
-1.5,-0.1
-0.9,-0.8
-0.3,-1.5
0.3,-2.1
1,-2.6
1.6,-3
2.3,-3.3
2.9,-3.5
3.5,-3.7
4,-3.9
4.4,-4
4.6,-4.1
4.5,-4.2
4.2,-4.3
3.6,-4.4
2.8,-4.3
1.9,-4.2
0.9,-4.1
0,-3.9
-0.9,-3.7
-1.5,-3.4
-2,-3.2
-2.3,-3.1
-2.4,-3
-2.4,-2.9
-2.4,-2.9
-2.3,-3
-2.2,-3
-2.2,-3.2
-2.1,-3.4
-2,-3.6
-1.8,-3.8
-1.3,-3.8
-0.5,-3.7
0.7,-3.2
2.2,-2.4
4,-1.1
6.2,0.7
8.6,2.9
11.3,5.5
14.3,8.4
17.5,11.7
20.8,15.1
24.4,18.6
28.1,22.1
31.9,25.6
35.7,29.1
39.3,32.4
42.7,35.5
45.7,38.6
48.4,41.5
50.8,44.5
52.9,47.5
54.8,50.5
56.4,53.7
57.7,56.9
58.9,60.1
59.8,63.2
60.5,66.1
60.9,68.8
61,71
60.6,72.8
60,74.1
59,74.9
57.7,75.2
56.2,75
54.6,74.4
52.9,73.3
51,72
49.1,70.3
47,68.4
44.7,66.3
42.4,64.1
39.9,61.8
37.3,59.5
34.4,56.9
31.4,54.3
28.1,51.4
24.6,48.3
20.8,45
16.8,41.3
12.4,37.2
7.5,32.8
2.1,28
-3.7,22.7
-9.8,16.9
-16.1,10.7
-22.5,3.9
-28.9,-3.5
-35.2,-11.4
-41.5,-19.9
-47.9,-29.1
-54.2,-38.8
-60.5,-49.1
-66.8,-59.9
-73.1,-71.1
-79.4,-82.7
-85.9,-94.6
-92.5,-106.6
-99.3,-118.5
-106.3,-130.1
-113.3,-141.4
-120.5,-152.2
-127.6,-162.3
-134.6,-171.8
-141.3,-180.5
-147.7,-188.2
-153.5,-194.9
-158.8,-200.6
-163.4,-205.1
-167.2,-208.4
-170.2,-210.5
-172.4,-211.4
-173.6,-211.1
-173.9,-209.6
-173.2,-206.9
-171.4,-203
-168.5,-197.9
-164.4,-191.4
-159.1,-183.7
-152.5,-174.8
-144.8,-164.7
-136.2,-153.7
-126.8,-141.8
-116.9,-129.4
-106.6,-116.7
-96.1,-103.9
-85.7,-91.2
-75.4,-79
-65.4,-67.3
-55.9,-56.4
-46.8,-46.3
-38.2,-37.2
-30.2,-28.9
-22.7,-21.5
-15.8,-14.8
-9.3,-8.8
-3.3,-3.5
2.3,1.3
7.4,5.7
12.3,9.8
16.7,13.6
20.9,17.2
24.8,20.6
28.4,23.9
31.7,26.9
34.8,29.8
37.5,32.5
40.1,35
42.5,37.4
44.6,39.5
46.7,41.5
48.6,43.4
50.6,45.3
52.6,47.2
54.9,49.1
57.5,51.2
60.3,53.3
63.4,55.6
66.7,58.1
70.1,60.7
73.6,63.3
77.1,66
80.4,68.6
83.4,71.1
86,73.4
88.1,75.4
89.8,77.1
90.9,78.5
91.5,79.3
91.5,79.7
91,79.7
90.1,79.2
88.7,78.4
86.9,77.3
84.9,76
82.8,74.6
80.6,73.1
78.3,71.5
76.2,69.9
74.3,68.2
72.5,66.6
70.8,64.8
69.3,63
67.8,61.1
66.4,59.1
64.9,57
63.4,54.7
61.7,52.3
59.9,49.7
58,47.1
56.2,44.4
54.7,41.9
53.7,39.6
53.2,37.6
53.4,36.1
54.2,35.2
55.9,35
58.3,35.6
61.5,37
65.3,39.2
69.7,42.4
74.5,46.3
79.4,50.8
84.4,56
89.2,61.6
93.8,67.4
98,73.4
101.8,79.4
105,85.2
107.6,90.8
109.4,96
110.4,100.8
110.5,105.1
109.8,108.9
108,112.1
105.5,114.9
102.1,117.1
98.2,118.9
93.8,120.3
88.9,121.1
83.8,121.5
78.4,121.3
73.1,120.6
67.7,119.3
62.3,117.4
56.8,115
51.3,112.1
45.6,108.8
39.9,105.1
34.1,101
28.3,96.8
22.5,92.3
16.9,87.8
11.4,83.1
6.2,78.4
1,73.6
-4,68.8
-9,63.9
-13.8,58.8
-18.5,53.6
-23.1,48.3
-27.6,42.8
-32.2,37
-36.5,31
-40.7,24.8
-44.7,18.3
-48.5,11.7
-52,4.9
-55.3,-2
-58.3,-8.9
-61.1,-15.8
-63.7,-22.6
-66.1,-29.2
-68.4,-35.6
-70.4,-41.8
-72.1,-47.6
-73.6,-53.2
-75,-58.4
-76.3,-63.5
-77.6,-68.3
-78.9,-72.8
-80.2,-77.2
-81.6,-81.2
-82.9,-85.1
-84.3,-88.7
-85.5,-92.2
-86.7,-95.4
-87.9,-98.4
-88.8,-101.2
-89.7,-103.7
-90.3,-106
-90.7,-108.1
-91,-110
-91,-111.5
-90.9,-112.9
-90.6,-114
-90.2,-114.8
-89.6,-115.3
-88.7,-115.6
-87.7,-115.7
-86.5,-115.7
-85.1,-115.4
-83.5,-115
-81.9,-114.5
-80,-113.9
-78.1,-113.2
-76.2,-112.5
-74.2,-111.7
-72.3,-110.8
-70.4,-109.7
-68.5,-108.6
-66.7,-107.3
-65,-105.8
-63.3,-104.3
-61.6,-102.6
-60,-100.8
-58.3,-98.9
-56.7,-96.9
-55,-94.7
-53.1,-92.4
-51.2,-89.8
-49.1,-87.2
-46.9,-84.4
-44.7,-81.6
-42.5,-78.8
-40.2,-75.9
-38,-73.1
-35.7,-70.2
-33.5,-67.4
-31.3,-64.6
-29,-61.8
-26.9,-59.1
-24.9,-56.6
-22.9,-54.1
-21.1,-51.6
-19.4,-49.2
-17.7,-46.8
-16.1,-44.3
-14.7,-41.9
-13.3,-39.5
-12.1,-37.2
-11.1,-35
-10.2,-33
-9.5,-30.9
-8.8,-28.9
-8.2,-26.9
-7.4,-24.9
-6.3,-22.8
-5,-20.7
-3.4,-18.5
-1.6,-16.3
0.4,-14
2.5,-11.8
4.7,-9.5
6.9,-7.1
9.1,-4.7
11.3,-2.4
13.3,0
15.2,2.2
16.9,4.4
18.4,6.6
19.8,8.6
21.1,10.7
22.3,12.8
23.4,14.9
24.6,17
25.7,19
26.8,21
27.9,22.9
28.9,24.6
29.8,26.4
30.5,28
31.1,29.5
31.5,31
31.8,32.4
31.9,33.6
31.8,34.7
31.7,35.6
31.5,36.3
31.2,37
30.8,37.5
30.4,38
30.1,38.6
29.9,39.2
29.9,40
30.1,41.1
30.6,42.3
31.3,43.7
32.3,45.2
33.6,46.9
35,48.6
36.4,50.2
37.8,51.7
39.1,53.1
40.2,54.3
41.1,55.2
41.8,55.8
42.1,56.2
42.1,56.2
41.8,55.9
41.1,55.3
40,54.4
38.7,53.3
37.1,52
35.5,50.6
33.8,49.2
32.3,47.9
31,46.8
29.9,46
29.2,45.5
28.9,45.2
28.9,45.1
29.2,45.2
29.8,45.4
30.4,45.7
31.1,45.9
31.8,46.2
32.3,46.3
32.7,46.3
32.8,46.2
32.7,45.9
32.5,45.5
32,44.8
31.3,44
30.5,43
29.6,41.9
28.6,40.7
27.5,39.6
26.4,38.4
25.3,37.4
24.1,36.4
22.9,35.5
21.7,34.8
20.5,34.2
19.4,33.7
18.2,33.3
17.1,33
16,32.7
15,32.5
14,32.3
13.1,32
12.3,31.5
11.5,31
10.7,30.4
9.9,29.6
9,28.8
8.2,28
7.3,27.2
6.6,26.4
5.9,25.6
5.4,24.9
4.9,24.1
4.5,23.4
