-1,1.7
-0.5,1.6
0,1.3
0.5,1.1
1.2,0.8
1.8,0.5
2.3,0.2
2.9,-0.1
3.3,-0.3
3.7,-0.5
4,-0.7
4.2,-0.7
4.3,-0.6
4.3,-0.3
4.3,0.1
4.3,0.7
4.3,1.4
4.2,2.1
4.1,2.7
3.9,3.2
3.7,3.6
3.6,3.8
3.5,3.8
3.5,3.7
3.4,3.5
3.4,3.3
3.5,2.9
3.5,2.6
3.4,2.2
3.2,1.8
2.9,1.4
2.5,1.2
1.9,1
1.2,0.9
0.2,0.7
-1.1,0.5
-2.5,0
-4,-0.5
-5.5,-1
-6.8,-1.4
-7.8,-1.7
-8.5,-1.8
-9,-1.8
-9.3,-1.7
-9.4,-1.5
-9.4,-1.4
-9.2,-1.2
-8.8,-1.1
-8.4,-0.9
-7.7,-0.8
-7,-0.6
-6.2,-0.4
-5.5,-0.2
-4.8,0
-4.2,0.3
-3.8,0.5
-3.5,0.8
-3.1,1.2
-2.7,1.6
-2.1,1.9
-1.3,2.1
-0.4,2.1
0.3,1.9
0.9,1.4
1,0.8
0.6,-0.2
-0.4,-1.4
-2.2,-3
-4.7,-4.9
-8.2,-7.3
-12.5,-10.1
-17.6,-13.3
-23.6,-17.1
-30.2,-21.3
-37.4,-26
-45,-31.2
-53,-36.8
-61.2,-42.7
-69.5,-48.8
-77.7,-55.1
-85.8,-61.3
-93.6,-67.4
-101,-73.2
-108.1,-78.6
-114.7,-83.5
-120.9,-87.9
-126.6,-91.7
-131.9,-94.7
-136.5,-96.9
-140.5,-98.1
-143.8,-98.4
-146.2,-97.6
-148,-95.8
-148.9,-93
-149.2,-89.4
-148.7,-84.9
-147.4,-79.7
-145.4,-73.9
-142.6,-67.7
-139.1,-61.1
-135,-54.4
-130.2,-47.6
-124.9,-40.9
-119.1,-34.3
-112.9,-27.9
-106.2,-21.6
-99.1,-15.6
-91.5,-9.7
-83.6,-4.1
-75.4,1.3
-66.8,6.6
-58.1,11.8
-49.2,16.9
-40.1,22.1
-30.9,27.3
-21.6,32.7
-12.4,38.1
-3.1,43.7
6.1,49.3
15.3,55
24.4,60.6
33.4,66
42.4,71.3
51.3,76.3
60,81
68.7,85.3
77.2,89.2
85.5,92.6
93.7,95.5
101.8,98.1
109.7,100.3
117.3,102.2
124.7,103.7
131.9,105
138.8,106
145.5,107
151.9,107.8
158.1,108.7
164.1,109.4
169.7,110
175,110.5
179.9,110.9
184.4,111.1
188.6,111.1
192.4,110.9
195.9,110.4
199,109.8
201.9,108.9
204.4,107.8
206.5,106.6
208.2,105.1
209.5,103.6
210.4,101.8
210.9,99.9
211,97.9
210.5,95.8
209.6,93.6
208.3,91.1
206.5,88.5
204.4,85.8
202.1,83.1
199.6,80.3
197,77.5
194.5,74.7
192,71.9
189.5,69
186.9,66.1
184.2,63.1
181.4,60.1
178.3,57
174.9,53.9
171.3,50.8
167.3,47.7
163,44.6
158.5,41.5
153.7,38.6
148.7,35.6
143.6,32.7
138.3,29.7
132.9,26.8
127.3,23.8
121.7,20.8
116,17.7
110.2,14.6
104.4,11.6
98.7,8.6
93,5.6
87.5,2.6
82,-0.3
76.7,-3.2
71.4,-5.9
66.4,-8.5
61.4,-10.9
56.6,-13.1
51.9,-15.1
47.3,-16.9
42.7,-18.6
38.2,-20.2
33.6,-21.9
29.1,-23.6
24.7,-25.5
20.2,-27.4
15.8,-29.5
11.4,-31.6
7,-33.8
2.6,-36.1
-2,-38.4
-6.5,-40.8
-11,-43.2
-15.6,-45.4
-20.1,-47.6
-24.6,-49.6
-29.1,-51.4
-33.7,-53
-38.3,-54.5
-43,-55.8
-47.8,-57
-52.6,-58
-57.3,-58.9
-61.9,-59.6
-66.3,-60.2
-70.6,-60.7
-74.6,-61.2
-78.4,-61.7
-82,-62.2
-85.5,-62.7
-88.8,-63.3
-91.9,-64
-94.9,-64.6
-97.8,-65.2
-100.6,-65.7
-103.2,-66.1
-105.8,-66.4
-108.1,-66.5
-110.3,-66.3
-112.4,-66
-114.3,-65.6
-116,-65.1
-117.6,-64.5
-119.1,-64
-120.6,-63.5
-121.9,-62.9
-123.2,-62.4
-124.3,-61.8
-125.3,-61.2
-126.2,-60.7
-127,-60.3
-127.7,-59.9
-128.2,-59.7
-128.6,-59.5
-128.9,-59.4
-129.2,-59.3
-129.3,-59.3
-129.5,-59.4
-129.6,-59.5
-129.5,-59.5
-129.4,-59.5
-129,-59.3
-128.6,-59
-128.1,-58.6
-127.4,-58
-126.6,-57.2
-125.8,-56.2
-124.9,-55
-123.8,-53.6
-122.8,-51.9
-121.7,-50.1
-120.6,-48.2
-119.4,-46.1
-118.3,-44
-117.1,-41.7
-115.7,-39.5
-114.2,-37.2
-112.6,-35.1
-110.9,-33.1
-109.3,-31.3
-107.6,-29.6
-106.1,-28.2
-104.6,-26.8
-103.1,-25.6
-101.7,-24.5
-100.2,-23.4
-98.8,-22.3
-97.4,-21.3
-96,-20.3
-94.7,-19.5
-93.3,-18.7
-91.9,-17.9
-90.3,-17.2
-88.7,-16.5
-87,-15.9
-85.2,-15.4
-83.3,-14.9
-81.3,-14.4
-79.1,-13.9
-76.8,-13.3
-74.4,-12.6
-71.8,-11.9
-69.2,-11.2
-66.6,-10.4
-64.1,-9.6
-61.7,-8.8
-59.5,-8
-57.5,-7.2
-55.8,-6.5
-54.4,-5.9
-53.2,-5.2
-52.2,-4.6
-51.3,-3.9
-50.5,-3.2
-49.7,-2.6
-48.9,-2.1
-47.9,-1.6
-46.8,-1.2
-45.5,-0.7
-44,-0.2
-42.4,0.3
-40.4,1
-38.3,1.7
-36,2.6
-33.4,3.6
-30.8,4.7
-28.1,5.9
-25.4,7.2
-22.6,8.5
-19.9,9.9
-17.2,11.3
-14.5,12.7
-11.7,14.1
-9,15.5
-6.3,16.8
-3.8,18
-1.4,19.1
0.7,20.1
2.5,20.9
4.1,21.4
5.4,21.9
6.4,22.1
7.3,22.2
8,22.2
8.6,22.1
9.2,22
9.8,21.8
10.4,21.7
11.1,21.5
11.8,21.4
12.7,21.2
13.8,21.1
15.1,21.1
16.6,21.1
18.3,21.1
20.2,21.3
22.2,21.5
24.2,21.8
26.2,22.1
28.1,22.4
29.7,22.7
31.2,23.1
32.5,23.4
33.6,23.8
34.5,24.1
35.2,24.5
35.8,24.7
36.2,25
36.6,25.2
36.9,25.2
37.2,25.3
37.4,25.2
37.7,25.1
38.1,25
38.6,24.8
39.2,24.6
39.9,24.5
40.6,24.2
41.4,24
42.2,23.6
43,23.2
43.8,22.7
44.5,22.2
45.1,21.7
45.6,21.1
46,20.6
46.3,20
46.6,19.5
46.8,19.1
47,18.6
47.3,18.1
47.4,17.6
47.5,17
47.5,16.3
47.4,15.6
47.2,14.9
47,14.3
46.8,13.8
46.5,13.3
46.1,13
45.7,12.6
45.1,12.2
44.4,11.9
43.7,11.5
42.8,11.1
42,10.7
41.1,10.3
40.3,10
39.5,9.7
38.7,9.4
38.1,9
37.5,8.6
37,8.3
36.6,7.9
36.3,7.6
36,7.3
35.8,6.9
35.6,6.6
35.6,6.4
35.6,6.1
35.8,6
36,5.8
36.2,5.7
36.3,5.5
36.4,5.2
36.3,4.8
36.1,4.3
35.8,3.7
35.3,3
34.6,2.3
33.8,1.5
32.7,0.8
31.6,0
30.3,-0.8
28.9,-1.5
27.5,-2.1
26.1,-2.7
24.7,-3.1
23.5,-3.3
22.5,-3.4
21.5,-3.4
20.6,-3.3
19.9,-3
19.1,-2.6
18.5,-2.3
17.9,-1.9
17.3,-1.4
16.7,-1
16.1,-0.5
15.6,-0.1
15.1,0.4
14.6,0.7
14.1,1
13.7,1.2
13.3,1.5
13,1.7
12.8,1.9
12.6,2.1
12.3,2.3
12,2.5
11.7,2.6
11.3,2.5
11,2.5
10.6,2.4
10.1,2.3
9.5,2.1
8.9,2
8.2,1.9
7.5,1.8
6.7,1.7
5.8,1.6
4.8,1.3
3.7,0.9
2.5,0.2
1.1,-0.5
-0.1,-1.4
-1.3,-2.1
-2.2,-2.8
-2.7,-3.2
-2.9,-3.4
-2.7,-3.4
-2.2,-3.2
-1.5,-2.8
-0.4,-2.4
0.8,-1.9
2.2,-1.3
3.6,-0.7
5,-0.1
6.3,0.5
7.5,1
8.3,1.4
8.9,1.8
9.2,2
9.3,2.1
9.1,2.1
8.7,2
8.1,1.8
7.4,1.6
6.5,1.3
5.6,1.1
4.6,0.8
3.6,0.5
2.7,0.2
1.8,0
